SM_CODE_NEW,SUP,SALES_CODE,LINE_NEW,Year,Quarter,Month,Group_Sales,PRD Type,PRODUCT_NAME_NEW,item Code,item Name,Sales
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"3,505"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,701
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"140,475"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"71,493"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"1,402"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"68,310"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC003,MCXY-COLD  1x12x10'S,-763
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"26,579"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"10,665"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"15,336"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"27,551"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"25,779"
HOR,HU1,HN12,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"4,324"
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"29,832"
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"2,243"
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,-340
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"11,720"
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"17,944"
HOR,HU1,HN12,LINE 2,2026,Q1,3,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"20,570"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"5,234"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Other Product,GIFT SET I-HERB TOP 3,8-IH001,GIFT SET I-HERB TOP 3 (OTC),"2,418"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,850"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"14,019"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"7,458"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"5,607"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"2,617"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"34,607"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S, -   
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"8,075"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"4,626"
HOR,HU3,HS11,LINE 2,2026,Q2,4,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"6,393"
HOR,HU3,HS11,LINE 2,2026,Q2,4,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,374
HOR,HU3,HS11,LINE 2,2026,Q2,4,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"7,850"
HOR,HU3,HS11,LINE 2,2026,Q2,4,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"9,421"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"1,122"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,421
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,122"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"2,692"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"1,168"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,804"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"3,080"
HOR,HU3,HS12,LINE 2,2026,Q2,4,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"5,911"
HOR,HU3,HS12,LINE 2,2026,Q2,4,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"4,486"
HOR,HU3,HS12,LINE 2,2026,Q2,4,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"1,271"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"2,804"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,729"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,850"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,841
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,794"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"7,579"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"84,112"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"4,645"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"9,346"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"1,402"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),785
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"155,397"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"113,645"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"16,822"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"20,935"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"72,400"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"9,488"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"10,527"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"167,249"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"31,589"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"9,860"
HOR,HU2,HC11,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"8,523"
HOR,HU2,HC11,LINE 2,2026,Q1,1,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"13,051"
HOR,HU2,HC11,LINE 2,2026,Q1,1,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"4,486"
HOR,HU2,HC11,LINE 2,2026,Q1,1,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"6,991"
HOR,HU2,HC11,LINE 2,2026,Q1,1,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"6,729"
HOR,HU2,HC11,LINE 2,2026,Q1,1,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"10,093"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"1,682"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"6,168"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"87,477"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"26,916"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"31,402"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,243"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"5,748"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,748
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"1,748"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"244,654"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"5,607"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"30,374"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"1,402"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"9,346"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"142,196"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"56,467"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"19,626"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"30,093"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"313,320"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"9,435"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"39,155"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"189,869"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"109,346"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"101,776"
HOR,HU2,HC11,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"9,159"
HOR,HU2,HC11,LINE 2,2026,Q1,2,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"20,509"
HOR,HU2,HC11,LINE 2,2026,Q1,2,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"10,467"
HOR,HU2,HC11,LINE 2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"4,830"
HOR,HU2,HC11,LINE 2,2026,Q1,2,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"39,533"
HOR,HU2,HC11,LINE 2,2026,Q1,2,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"8,411"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"7,103"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"2,804"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"56,748"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"3,925"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"7,930"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,150
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"7,355"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"14,389"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"16,822"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"8,178"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"3,505"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"15,589"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"178,720"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"121,458"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"25,234"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"15,701"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"485,604"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"11,453"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"1,308"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"47,361"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"72,897"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"27,950"
HOR,HU2,HC11,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,131"
HOR,HU2,HC11,LINE 2,2026,Q1,3,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"51,346"
HOR,HU2,HC11,LINE 2,2026,Q1,3,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"7,477"
HOR,HU2,HC11,LINE 2,2026,Q1,3,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"7,626"
HOR,HU2,HC11,LINE 2,2026,Q1,3,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"18,692"
HOR,HU2,HC11,LINE 2,2026,Q1,3,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"3,364"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"3,364"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"39,701"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"1,542"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"4,748"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"6,626"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"7,256"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"9,346"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"4,206"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"28,037"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"47,056"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"19,991"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"2,617"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"17,131"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"2,019"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"5,264"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"3,925"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"2,430"
HOR,HU2,HC12,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"21,846"
HOR,HU2,HC12,LINE 2,2026,Q1,1,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"8,173"
HOR,HU2,HC12,LINE 2,2026,Q1,1,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"5,009"
HOR,HU2,HC12,LINE 2,2026,Q1,1,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"4,907"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"1,279"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"1,495"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"64,486"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"10,093"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"1,542"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"1,122"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"16,776"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"6,288"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"8,411"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"97,511"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"4,832"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"7,402"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"74,766"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"39,645"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"34,164"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"3,944"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"7,850"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"28,099"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"12,516"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"13,185"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"102,763"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"250,122"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"116,852"
HOR,HU2,HC12,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,376
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"15,393"
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"4,636"
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,"-2,756"
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,210
