SM_CODE_NEW,SUP,SALES_CODE,LINE_NEW,Year,Quarter,Month,Group_Sales,PRD Type,PRODUCT_NAME_NEW,item Code,item Name,Target
OTB,OB2,OB21,LINE2,2026,Q4,11,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"8,050"
OTB,OB2,OB21,LINE2,2026,Q4,11,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"42,550"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"13,800"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"195,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"11,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"11,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"51,750"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"20,700"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"20,700"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"1,150"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,CYSTALINE,1-CY001,CYSTALINE  1x10'S,"71,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,CYSTALINE,1-CY007,Cystaline Effervescent Tablet (Strip) 1x5x4's,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX), -   
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,DENOX,9-DE001,DENOX 1X10 ML (0.05%),"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,DENOX,9-DE002,DENOX 1X10 ML (0.1%),"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"11,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,FLOXY EAR DROPS,BFS-1-FL003,FLOXY EAR DROPS(BFS) 1X5 ML,"11,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"4,025"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"4,025"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"3,680"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"5,750"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILLIOPH,BFS-1-MI011,MILLIOPH EYEDROP 5 ml 1X5 ml,"4,600"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILLIOPH,BFS-1-MI012,MILLIOPH EYEDROP 10 ml 1X10 ml,"11,500"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILTEAR,BFS-1-MI005,MILTEAR 1X30X1 ML,"13,800"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILTEAR,BFS-1-MI015,MILTEAR MD 1X10 ML,"69,000"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"13,800"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"2,300"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"5,750"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,SINAFIL,1-SI006,SINAFIL-50 1X4'S(Thai)(BOX),"2,875"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,SINAFIL,1-SI007,SINAFIL-100 1X2'S(Thai)(BOX), -   
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s, -   
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Brister)1x10x10s, -   
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,150"
OTB,OB2,OB21,LINE2,2026,Q4,11,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"1,150"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"22,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"3,520"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"7,700"
OTB,OB2,OB21,LINE2,2026,Q4,12,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"40,700"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"13,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"187,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"11,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"11,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"49,500"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"19,800"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"19,800"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"1,100"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,CYSTALINE,1-CY001,CYSTALINE  1x10'S,"68,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,CYSTALINE,1-CY007,Cystaline Effervescent Tablet (Strip) 1x5x4's,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX), -   
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,DENOX,9-DE001,DENOX 1X10 ML (0.05%),"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,DENOX,9-DE002,DENOX 1X10 ML (0.1%),"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"11,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,FLOXY EAR DROPS,BFS-1-FL003,FLOXY EAR DROPS(BFS) 1X5 ML,"11,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"3,850"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"3,850"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"3,520"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"5,500"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILLIOPH,BFS-1-MI011,MILLIOPH EYEDROP 5 ml 1X5 ml,"4,400"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILLIOPH,BFS-1-MI012,MILLIOPH EYEDROP 10 ml 1X10 ml,"11,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILTEAR,BFS-1-MI005,MILTEAR 1X30X1 ML,"13,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILTEAR,BFS-1-MI015,MILTEAR MD 1X10 ML,"66,000"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"13,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"2,200"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"5,500"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,SINAFIL,1-SI006,SINAFIL-50 1X4'S(Thai)(BOX),"2,750"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,SINAFIL,1-SI007,SINAFIL-100 1X2'S(Thai)(BOX), -   
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s, -   
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Brister)1x10x10s, -   
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,100"
OTB,OB2,OB21,LINE2,2026,Q4,12,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"1,100"
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,400
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"40,000"
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"2,738"
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,"3,139"
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML, -   
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"5,651"
OTB,OB2,OB22,LINE2,2026,Q1,1,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"2,386"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"23,245"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"5,192"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"3,378"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"17,373"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"52,867"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"5,922"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"3,244"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"5,553"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"30,296"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"32,075"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,138
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"9,010"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"6,185"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,CYSTALINE,1-CY001,CYSTALINE  1x10'S,"23,958"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,CYSTALINE,1-CY007,Cystaline Effervescent Tablet (Strip) 1x5x4's,"7,436"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX), -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,DENOX,9-DE001,DENOX 1X10 ML (0.05%),269
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,DENOX,9-DE002,DENOX 1X10 ML (0.1%),"1,219"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"58,277"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,FLOXY EAR DROPS,BFS-1-FL003,FLOXY EAR DROPS(BFS) 1X5 ML, -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,853"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"23,696"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"8,475"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"2,356"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),384
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILLIOPH,BFS-1-MI011,MILLIOPH EYEDROP 5 ml 1X5 ml,"8,243"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILLIOPH,BFS-1-MI012,MILLIOPH EYEDROP 10 ml 1X10 ml,"4,287"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILTEAR,BFS-1-MI005,MILTEAR 1X30X1 ML,"8,152"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILTEAR,BFS-1-MI015,MILTEAR MD 1X10 ML,"61,325"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"8,433"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S, -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,442
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"23,473"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,SINAFIL,1-SI006,SINAFIL-50 1X4'S(Thai)(BOX), -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,SINAFIL,1-SI007,SINAFIL-100 1X2'S(Thai)(BOX), -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,22
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Brister)1x10x10s, -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"2,889"
OTB,OB2,OB22,LINE2,2026,Q1,1,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"1,161"
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,388
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"38,750"
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"2,652"
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,"3,041"
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML, -   
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"5,474"
OTB,OB2,OB22,LINE2,2026,Q1,2,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"2,311"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"22,519"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"5,029"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"3,273"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"16,830"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"51,215"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"5,737"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"3,142"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"5,379"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"29,350"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"31,072"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,133
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"8,728"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"5,992"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,CYSTALINE,1-CY001,CYSTALINE  1x10'S,"23,209"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,CYSTALINE,1-CY007,Cystaline Effervescent Tablet (Strip) 1x5x4's,"7,203"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX), -   
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,DENOX,9-DE001,DENOX 1X10 ML (0.05%),261
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,DENOX,9-DE002,DENOX 1X10 ML (0.1%),"1,181"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"56,456"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,FLOXY EAR DROPS,BFS-1-FL003,FLOXY EAR DROPS(BFS) 1X5 ML,"44,741"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,639"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"22,956"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"8,210"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"2,283"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),372
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MILLIOPH,BFS-1-MI011,MILLIOPH EYEDROP 5 ml 1X5 ml,"7,986"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MILLIOPH,BFS-1-MI012,MILLIOPH EYEDROP 10 ml 1X10 ml,"4,153"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MILTEAR,BFS-1-MI005,MILTEAR 1X30X1 ML,"7,898"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MILTEAR,BFS-1-MI015,MILTEAR MD 1X10 ML,"59,408"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"8,170"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S, -   
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,428
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"22,739"
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,SINAFIL,1-SI006,SINAFIL-50 1X4'S(Thai)(BOX),114
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,SINAFIL,1-SI007,SINAFIL-100 1X2'S(Thai)(BOX), -   
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,22
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Brister)1x10x10s, -   
OTB,OB2,OB22,LINE2,2026,Q1,2,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
